ensembl_gene_id	entrezgene_id	hgnc_symbol
11261	ENSG00000017797	10928	RALBP1
11262	ENSG00000018869	147948	ZNF582
11263	ENSG00000020256	55734	ZFP64
11264	ENSG00000022277	51507	RTF2
11265	ENSG00000022556	55655	NLRP2
11266	ENSG00000024422	30846	EHD2
11267	ENSG00000025293	51230	PHF20
11268	ENSG00000025708	1890	TYMP
11269	ENSG00000025770	29781	NCAPH2
11270	ENSG00000025772	10953	TOMM34
11271	ENSG00000028277	5452	POU2F2
11272	ENSG00000029725	9135	RABEP1
11273	ENSG00000030582	2896	GRN
11274	ENSG00000031823	8498	RANBP3
11275	ENSG00000032444	10908	PNPLA6
11276	ENSG00000033627	535	ATP6V0A1
11277	ENSG00000034152	5606	MAP2K3
11278	ENSG00000034713	11345	GABARAPL2
11279	ENSG00000035862	7077	TIMP2
11280	ENSG00000037042	27175	TUBG2
11281	ENSG00000037757	84245	MRI1
11282	ENSG00000038358	23644	EDC4
11283	ENSG00000039068	999	CDH1
11284	ENSG00000039523	79567	RIPOR1
11285	ENSG00000039650	11284	PNKP
11286	ENSG00000040199	23035	PHLPP2
11287	ENSG00000040531	1497	CTNS
11288	ENSG00000040608	65078	RTN4R
11289	ENSG00000040633	79142	PHF23
11290	ENSG00000041353	5874	RAB27B
11291	ENSG00000042062	140876	RIPOR3
11292	ENSG00000042753	1175	AP2S1
11293	ENSG00000046604	1829	DSG2
11294	ENSG00000047578	23247	KIAA0556
11295	ENSG00000049759	23327	NEDD4L
11296	ENSG00000050820	9564	BCAR1
11297	ENSG00000051108	9709	HERPUD1
11298	ENSG00000051128	9454	HOMER3
11299	ENSG00000051523	1535	CYBA
11300	ENSG00000053501	55850	USE1
11301	ENSG00000053747	3909	LAMA3
11302	ENSG00000054611	25771	TBC1D22A
11303	ENSG00000054793	10079	ATP9A
11304	ENSG00000055483	57602	USP36
11305	ENSG00000060069	9150	CTDP1
11306	ENSG00000060491	11054	OGFR
11307	ENSG00000060558	2769	GNA15
11308	ENSG00000061656	6676	SPAG4
11309	ENSG00000062598	63916	ELMO2
11310	ENSG00000062716	81671	VMP1
11311	ENSG00000062725	10513	APPBP2
11312	ENSG00000062822	5424	POLD1
11313	ENSG00000063127	28968	SLC6A16
11314	ENSG00000063169	29998	BICRA
11315	ENSG00000063176	56848	SPHK2
11316	ENSG00000063177	6141	RPL18
11317	ENSG00000063180	770	CA11
11318	ENSG00000063241	79763	ISOC2
11319	ENSG00000063244	11338	U2AF2
11320	ENSG00000063245	29924	EPN1
11321	ENSG00000063322	55588	MED29
11322	ENSG00000064270	9914	ATP2C2
11323	ENSG00000064300	4804	NGFR
11324	ENSG00000064490	8625	RFXANK
11325	ENSG00000064545	54929	TMEM161A
11326	ENSG00000064547	9170	LPAR2
11327	ENSG00000064601	5476	CTSA
11328	ENSG00000064607	10147	SUGP2
11329	ENSG00000064666	1265	CNN2
11330	ENSG00000064687	10347	ABCA7
11331	ENSG00000064787	8537	BCAS1
11332	ENSG00000064932	22904	SBNO2
11333	ENSG00000064961	10362	HMG20B
11334	ENSG00000065000	8943	AP3D1
11335	ENSG00000065268	57418	WDR18
11336	ENSG00000065320	9423	NTN1
11337	ENSG00000065427	3735	KARS1
11338	ENSG00000065457	23536	ADAT1
11339	ENSG00000065559	6416	MAP2K4
11340	ENSG00000065717	7089	TLE2
11341	ENSG00000065989	5141	PDE4A
11342	ENSG00000066044	1994	ELAVL1
11343	ENSG00000066926	2235	FECH
11344	ENSG00000067191	782	CACNB1
11345	ENSG00000067596	1659	DHX8
11346	ENSG00000067900	6093	ROCK1
11347	ENSG00000067955	865	CBFB
11348	ENSG00000068079	3430	IFI35
11349	ENSG00000068097	63897	HEATR6
11350	ENSG00000068120	80347	COASY
11351	ENSG00000068137	79990	PLEKHH3
11352	ENSG00000068489	55771	PRR11
11353	ENSG00000068903	22933	SIRT2
11354	ENSG00000069188	54549	SDK2
11355	ENSG00000069329	55737	VPS35
11356	ENSG00000069345	10294	DNAJA2
11357	ENSG00000069399	602	BCL3
11358	ENSG00000069998	27440	HDHD5
11359	ENSG00000070010	7353	UFD1
11360	ENSG00000070366	23293	SMG6
11361	ENSG00000070371	8218	CLTCL1
11362	ENSG00000070404	10272	FSTL3
11363	ENSG00000070413	9993	DGCR2
11364	ENSG00000070423	55658	RNF126
11365	ENSG00000070444	4335	MNT
11366	ENSG00000070495	23210	JMJD6
11367	ENSG00000070540	55062	WIPI1
11368	ENSG00000070731	10610	ST6GALNAC2
11369	ENSG00000070761	29105	CFAP20
11370	ENSG00000070770	1459	CSNK2A2
11371	ENSG00000071564	6929	TCF3
11372	ENSG00000071626	26528	DAZAP1
11373	ENSG00000071655	53615	MBD3
11374	ENSG00000072062	5566	PRKACA
11375	ENSG00000072071	22859	ADGRL1
11376	ENSG00000072134	22905	EPN2
11377	ENSG00000072210	224	ALDH3A2
11378	ENSG00000072310	6720	SREBF1
11379	ENSG00000072736	4775	NFATC3
11380	ENSG00000072778	37	ACADVL
11381	ENSG00000072818	9744	ACAP1
11382	ENSG00000072849	51009	DERL2
11383	ENSG00000072954	79041	TMEM38A
11384	ENSG00000072958	8907	AP1M1
11385	ENSG00000073008	5817	PVR
11386	ENSG00000073050	7515	XRCC1
11387	ENSG00000073150	56666	PANX2
11388	ENSG00000073169	83642	SELENOO
11389	ENSG00000073350	3993	LLGL2
11390	ENSG00000073536	54475	NLE1
11391	ENSG00000073584	6605	SMARCE1
11392	ENSG00000073605	55876	GSDMB
11393	ENSG00000073861	30009	TBX21
11394	ENSG00000073969	4905	NSF
11395	ENSG00000074181	4854	NOTCH3
11396	ENSG00000074356	55421	NCBP3
11397	ENSG00000074370	489	ATP2A3
11398	ENSG00000074657	55205	ZNF532
11399	ENSG00000074660	8578	SCARF1
11400	ENSG00000074695	3998	LMAN1
11401	ENSG00000074755	23140	ZZEF1
11402	ENSG00000074842	56005	MYDGF
11403	ENSG00000074855	57719	ANO8
11404	ENSG00000075218	51512	GTSE1
11405	ENSG00000075234	55020	TTC38
11406	ENSG00000075240	23151	GRAMD4
11407	ENSG00000075275	9620	CELSR1
11408	ENSG00000075336	29090	TIMM21
11409	ENSG00000075399	9605	VPS9D1
11410	ENSG00000075643	55034	MOCOS
11411	ENSG00000075702	284403	WDR62
11412	ENSG00000076351	113235	SLC46A1
11413	ENSG00000076382	10615	SPAG5
11414	ENSG00000076604	9618	TRAF4
11415	ENSG00000076650	55094	GPATCH1
11416	ENSG00000076662	3385	ICAM3
11417	ENSG00000076826	57662	CAMSAP3
11418	ENSG00000076924	56949	XAB2
11419	ENSG00000076928	9138	ARHGEF1
11420	ENSG00000076928	100505585	ARHGEF1
11421	ENSG00000076944	6813	STXBP2
11422	ENSG00000076984	5609	MAP2K7
11423	ENSG00000077235	2975	GTF3C1
11424	ENSG00000077238	3566	IL4R
11425	ENSG00000077312	6626	SNRPA
11426	ENSG00000077348	56915	EXOSC5
11427	ENSG00000077463	51548	SIRT6
11428	ENSG00000077942	2192	FBLN1
11429	ENSG00000077984	8530	CST7
11430	ENSG00000078043	9063	PIAS2
11431	ENSG00000078142	5289	PIK3C3
11432	ENSG00000078687	57690	TNRC6C
11433	ENSG00000078699	9139	CBFA2T2
11434	ENSG00000078747	83737	ITCH
11435	ENSG00000078804	58476	TP53INP2
11436	ENSG00000078814	57644	MYH7B
11437	ENSG00000079134	9984	THOC1
11438	ENSG00000079313	57455	REXO1
11439	ENSG00000079385	634	CEACAM1
11440	ENSG00000079432	23152	CIC
11441	ENSG00000079435	3991	LIPE
11442	ENSG00000079462	5050	PAFAH1B3
11443	ENSG00000079616	3835	KIF22
11444	ENSG00000079805	1785	DNM2
11445	ENSG00000079974	11158	RABL2B
11446	ENSG00000079999	9817	KEAP1
11447	ENSG00000080189	51006	SLC35C2
11448	ENSG00000080573	50509	COL5A3
11449	ENSG00000080603	10847	SRCAP
11450	ENSG00000080839	5933	RBL1
11451	ENSG00000080845	22839	DLGAP4
11452	ENSG00000080986	10403	NDC80
11453	ENSG00000081665	440515	ZNF506
11454	ENSG00000081913	23239	PHLPP1
11455	ENSG00000081923	5205	ATP8B1
11456	ENSG00000082212	4200	ME2
11457	ENSG00000082397	23136	EPB41L3
11458	ENSG00000082641	4779	NFE2L1
11459	ENSG00000083290	9706	ULK2
11460	ENSG00000083454	5026	P2RX5
11461	ENSG00000083457	3682	ITGAE
11462	ENSG00000083799	1540	CYLD
11463	ENSG00000083807	10998	SLC27A5
11464	ENSG00000083812	25799	ZNF324
11465	ENSG00000083814	79891	ZNF671
11466	ENSG00000083817	55659	ZNF416
11467	ENSG00000083828	54807	ZNF586
11468	ENSG00000083838	55663	ZNF446
11469	ENSG00000083844	9422	ZNF264
11470	ENSG00000083845	6193	RPS5
11471	ENSG00000085415	81929	SEH1L
11472	ENSG00000085872	10523	CHERP
11473	ENSG00000086544	80271	ITPKC
11474	ENSG00000086548	4680	CEACAM6
11475	ENSG00000086967	4606	MYBPC2
11476	ENSG00000087074	23645	PPP1R15A
11477	ENSG00000087076	51171	HSD17B14
11478	ENSG00000087086	2512	FTL
11479	ENSG00000087088	581	BAX
11480	ENSG00000087095	51701	NLK
11481	ENSG00000087111	94005	PIGS
11482	ENSG00000087152	56970	ATXN7L3
11483	ENSG00000087157	9489	PGS1
11484	ENSG00000087191	5705	PSMC5
11485	ENSG00000087237	1071	CETP
11486	ENSG00000087245	4313	MMP2
11487	ENSG00000087253	54947	LPCAT2
11488	ENSG00000087263	55239	OGFOD1
11489	ENSG00000087460	2778	GNAS
11490	ENSG00000087586	6790	AURKA
11491	ENSG00000087589	57091	CASS4
11492	ENSG00000087903	5990	RFX2
11493	ENSG00000087995	339175	METTL2A
11494	ENSG00000088038	4849	CNOT3
11495	ENSG00000088053	51206	GP6
11496	ENSG00000088247	8570	KHSRP
11497	ENSG00000088256	2767	GNA11
11498	ENSG00000088298	55741	EDEM2
11499	ENSG00000088298	111089941	EDEM2
11500	ENSG00000088305	1789	DNMT3B
11501	ENSG00000088325	22974	TPX2
11502	ENSG00000088340	NA	FER1L4
11503	ENSG00000088356	81572	PDRG1
11504	ENSG00000088682	57017	COQ9
11505	ENSG00000088766	54675	CRLS1
11506	ENSG00000088812	8455	ATRN
11507	ENSG00000088826	54498	SMOX
11508	ENSG00000088827	6614	SIGLEC1
11509	ENSG00000088832	2280	FKBP1A
11510	ENSG00000088833	55968	NSFL1C
11511	ENSG00000088836	83959	SLC4A11
11512	ENSG00000088854	25943	C20orf194
11513	ENSG00000088876	79175	ZNF343
11514	ENSG00000088881	57593	EBF4
11515	ENSG00000088882	56265	CPXM1
11516	ENSG00000088888	57506	MAVS
11517	ENSG00000088899	9762	LZTS3
11518	ENSG00000088930	22803	XRN2
11519	ENSG00000088970	55857	KIZ
11520	ENSG00000089006	27131	SNX5
11521	ENSG00000089012	55423	SIRPG
11522	ENSG00000089048	51575	ESF1
11523	ENSG00000089050	10741	RBBP9
11524	ENSG00000089057	9962	SLC23A2
11525	ENSG00000089063	29058	TMEM230
11526	ENSG00000089091	55184	DZANK1
11527	ENSG00000089123	55617	TASP1
11528	ENSG00000089177	55614	KIF16B
11529	ENSG00000089195	51605	TRMT6
11530	ENSG00000089280	2521	FUS
11531	ENSG00000089327	53827	FXYD5
11532	ENSG00000089335	55900	ZNF302
11533	ENSG00000089351	57655	GRAMD1A
11534	ENSG00000089639	51291	GMIP
11535	ENSG00000089847	170961	ANKRD24
11536	ENSG00000090006	8425	LTBP4
11537	ENSG00000090013	645	BLVRB
11538	ENSG00000090238	83719	YPEL3
11539	ENSG00000090339	3383	ICAM1
11540	ENSG00000090372	29888	STRN4
11541	ENSG00000090554	2323	FLT3LG
11542	ENSG00000090661	79603	CERS4
11543	ENSG00000090674	57192	MCOLN1
11544	ENSG00000090857	55066	PDPR
11545	ENSG00000090861	16	AARS1
11546	ENSG00000090863	2734	GLG1
11547	ENSG00000090924	64857	PLEKHG2
11548	ENSG00000090971	57106	NAT14
11549	ENSG00000091157	23335	WDR7
11550	ENSG00000091164	9352	TXNL1
11551	ENSG00000091536	51168	MYO15A
11552	ENSG00000091542	54890	ALKBH5
11553	ENSG00000091592	22861	NLRP1
11554	ENSG00000091640	9552	SPAG7
11555	ENSG00000091651	23594	ORC6
11556	ENSG00000091947	84336	TMEM101
11557	ENSG00000092758	1299	COL9A3
11558	ENSG00000092871	117584	RFFL
11559	ENSG00000092929	201294	UNC13D
11560	ENSG00000092931	79157	MFSD11
11561	ENSG00000093000	10762	NUP50
11562	ENSG00000093009	8318	CDC45
11563	ENSG00000093010	1312	COMT
11564	ENSG00000093072	51816	ADA2
11565	ENSG00000094804	990	CDC6
11566	ENSG00000095059	1725	DHPS
11567	ENSG00000095066	29911	HOOK2
11568	ENSG00000095932	284422	SMIM24
11569	ENSG00000096996	3594	IL12RB1
11570	ENSG00000099203	11018	TMED1
11571	ENSG00000099308	23031	MAST3
11572	ENSG00000099326	7593	MZF1
11573	ENSG00000099330	79629	OCEL1
11574	ENSG00000099331	4650	MYO9B
11575	ENSG00000099337	9424	KCNK6
11576	ENSG00000099338	57828	CATSPERG
11577	ENSG00000099341	5714	PSMD8
11578	ENSG00000099364	54620	FBXL19
11579	ENSG00000099365	112755	STX1B
11580	ENSG00000099377	80270	HSD3B7
11581	ENSG00000099381	9739	SETD1A
11582	ENSG00000099385	9274	BCL7C
11583	ENSG00000099622	1153	CIRBP
11584	ENSG00000099624	513	ATP5F1D
11585	ENSG00000099783	4670	HNRNPM
11586	ENSG00000099785	51257	MARCHF2
11587	ENSG00000099795	4713	NDUFB7
11588	ENSG00000099797	9524	TECR
11589	ENSG00000099800	26517	TIMM13
11590	ENSG00000099804	997	CDC34
11591	ENSG00000099817	5434	POLR2E
11592	ENSG00000099821	5442	POLRMT
11593	ENSG00000099822	610	HCN2
11594	ENSG00000099840	113177	IZUMO4
11595	ENSG00000099860	4616	GADD45B
11596	ENSG00000099866	8174	MADCAM1
11597	ENSG00000099875	2872	MKNK2
11598	ENSG00000099889	421	ARVCF
11599	ENSG00000099899	27037	TRMT2A
11600	ENSG00000099901	5902	RANBP1
11601	ENSG00000099904	29801	ZDHHC8
11602	ENSG00000099910	84861	KLHL22
11603	ENSG00000099917	51586	MED15
11604	ENSG00000099937	3053	SERPIND1
11605	ENSG00000099940	9342	SNAP29
11606	ENSG00000099942	1399	CRKL
11607	ENSG00000099949	8216	LZTR1
11608	ENSG00000099956	6598	SMARCB1
11609	ENSG00000099958	91319	DERL3
11610	ENSG00000099968	23786	BCL2L13
11611	ENSG00000099977	1652	DDT
11612	ENSG00000099977	100037417	DDT
11613	ENSG00000099985	5008	OSM
11614	ENSG00000099991	23523	CABIN1
11615	ENSG00000099992	83874	TBC1D10A
11616	ENSG00000099995	10291	SF3A1
11617	ENSG00000099999	200312	RNF215
11618	ENSG00000100003	23541	SEC14L2
11619	ENSG00000100023	23759	PPIL2
11620	ENSG00000100024	51733	UPB1
11621	ENSG00000100028	6634	SNRPD3
11622	ENSG00000100029	23481	PES1
11623	ENSG00000100030	5594	MAPK1
11624	ENSG00000100031	2678	GGT1
11625	ENSG00000100034	9647	PPM1F
11626	ENSG00000100036	339665	SLC35E4
11627	ENSG00000100038	8940	TOP3B
11628	ENSG00000100055	27128	CYTH4
11629	ENSG00000100056	8220	ESS2
11630	ENSG00000100058	1416	CRYBB2P1
11631	ENSG00000100060	4242	MFNG
11632	ENSG00000100068	91355	LRP5L
11633	ENSG00000100075	6576	SLC25A1
11634	ENSG00000100077	157	GRK3
11635	ENSG00000100079	3957	LGALS2
11636	ENSG00000100083	26088	GGA1
11637	ENSG00000100084	7290	HIRA
11638	ENSG00000100092	23616	SH3BP1
11639	ENSG00000100097	3956	LGALS1
11640	ENSG00000100099	89781	HPS4
11641	ENSG00000100100	113791	PIK3IP1
11642	ENSG00000100101	NA	
11643	ENSG00000100104	402055	SRRD
11644	ENSG00000100105	23598	PATZ1
11645	ENSG00000100106	11078	TRIOBP
11646	ENSG00000100109	24144	TFIP11
11647	ENSG00000100116	23464	GCAT
11648	ENSG00000100124	129138	ANKRD54
11649	ENSG00000100129	51386	EIF3L
11650	ENSG00000100138	4809	SNU13
11651	ENSG00000100139	85377	MICALL1
11652	ENSG00000100142	5435	POLR2F
11653	ENSG00000100147	79879	CCDC134
11654	ENSG00000100150	9681	DEPDC5
11655	ENSG00000100151	9463	PICK1
11656	ENSG00000100154	23331	TTC28
11657	ENSG00000100162	79019	CENPM
11658	ENSG00000100167	55964	SEPTIN3
11659	ENSG00000100181	387590	TPTEP1
11660	ENSG00000100197	1565	CYP2D6
11661	ENSG00000100197	107987478	CYP2D6
11662	ENSG00000100197	107987479	CYP2D6
11663	ENSG00000100201	10521	DDX17
11664	ENSG00000100206	11144	DMC1
11665	ENSG00000100207	6942	TCF20
11666	ENSG00000100209	150274	HSCB
11667	ENSG00000100211	25776	CBY1
11668	ENSG00000100216	56993	TOMM22
11669	ENSG00000100218	27156	RSPH14
11670	ENSG00000100219	7494	XBP1
11671	ENSG00000100220	51493	RTCB
11672	ENSG00000100221	9929	JOSD1
11673	ENSG00000100225	25793	FBXO7
11674	ENSG00000100226	9567	GTPBP1
11675	ENSG00000100227	84271	POLDIP3
11676	ENSG00000100228	9609	RAB36
11677	ENSG00000100234	7078	TIMP3
11678	ENSG00000100239	9701	PPP6R2
11679	ENSG00000100241	6305	SBF1
11680	ENSG00000100242	25777	SUN2
11681	ENSG00000100243	1727	CYB5R3
11682	ENSG00000100246	10126	DNAL4
11683	ENSG00000100258	91289	LMF2
11684	ENSG00000100263	25807	RHBDD3
11685	ENSG00000100266	11252	PACSIN2
11686	ENSG00000100271	25809	TTLL1
11687	ENSG00000100280	162	AP1B1
11688	ENSG00000100281	10042	HMGXB4
11689	ENSG00000100284	10043	TOM1
11690	ENSG00000100285	4744	NEFH
11691	ENSG00000100288	1120	CHKB
11692	ENSG00000100290	638	BIK
11693	ENSG00000100292	3162	HMOX1
11694	ENSG00000100294	27349	MCAT
11695	ENSG00000100296	8563	THOC5
11696	ENSG00000100297	4174	MCM5
11697	ENSG00000100298	164668	APOBEC3H
11698	ENSG00000100299	410	ARSA
11699	ENSG00000100300	706	TSPO
11700	ENSG00000100304	23170	TTLL12
11701	ENSG00000100307	23492	CBX7
11702	ENSG00000100311	5155	PDGFB
11703	ENSG00000100316	6122	RPL3
11704	ENSG00000100319	55954	ZMAT5
11705	ENSG00000100321	9145	SYNGR1
11706	ENSG00000100324	10454	TAB1
11707	ENSG00000100325	84164	ASCC2
11708	ENSG00000100330	8897	MTMR3
11709	ENSG00000100335	54471	MIEF1
11710	ENSG00000100342	8542	APOL1
11711	ENSG00000100345	4627	MYH9
11712	ENSG00000100346	8911	CACNA1I
11713	ENSG00000100347	25813	SAMM50
11714	ENSG00000100348	25828	TXN2
11715	ENSG00000100350	80020	FOXRED2
11716	ENSG00000100351	9402	GRAP2
11717	ENSG00000100353	8664	EIF3D
11718	ENSG00000100354	23112	TNRC6B
11719	ENSG00000100359	27352	SGSM3
11720	ENSG00000100360	11020	IFT27
11721	ENSG00000100364	23313	KIAA0930
11722	ENSG00000100365	4689	NCF4
11723	ENSG00000100368	1439	CSF2RB
11724	ENSG00000100372	10478	SLC25A17
11725	ENSG00000100376	55007	FAM118A
11726	ENSG00000100379	79734	KCTD17
11727	ENSG00000100380	6767	ST13
11728	ENSG00000100385	3560	IL2RB
11729	ENSG00000100387	9978	RBX1
11730	ENSG00000100393	2033	EP300
11731	ENSG00000100395	83746	L3MBTL2
11732	ENSG00000100401	5905	RANGAP1
11733	ENSG00000100403	23264	ZC3H7B
11734	ENSG00000100410	84844	PHF5A
11735	ENSG00000100412	50	ACO2
11736	ENSG00000100413	171568	POLR3H
11737	ENSG00000100416	55687	TRMU
11738	ENSG00000100417	5372	PMM1
11739	ENSG00000100418	27351	DESI1
11740	ENSG00000100422	64781	CERK
11741	ENSG00000100425	23774	BRD1
11742	ENSG00000100426	9889	ZBED4
11743	ENSG00000100427	23209	MLC1
11744	ENSG00000100979	5360	PLTP
11745	ENSG00000100982	63935	PCIF1
11746	ENSG00000100983	2937	GSS
11747	ENSG00000100985	4318	MMP9
11748	ENSG00000100991	26133	TRPC4AP
11749	ENSG00000100994	5834	PYGB
11750	ENSG00000100997	26090	ABHD12
11751	ENSG00000101000	10544	PROCR
11752	ENSG00000101003	9837	GINS1
11753	ENSG00000101017	958	CD40
11754	ENSG00000101019	55245	UQCC1
11755	ENSG00000101040	23613	ZMYND8
11756	ENSG00000101052	51098	IFT52
11757	ENSG00000101057	4605	MYBL2
11758	ENSG00000101079	57446	NDRG3
11759	ENSG00000101082	84174	SLA2
11760	ENSG00000101084	55969	RAB5IF
11761	ENSG00000101096	4773	NFATC2
11762	ENSG00000101104	80336	PABPC1L
11763	ENSG00000101109	6789	STK4
11764	ENSG00000101126	23394	ADNP
11765	ENSG00000101132	5203	PFDN4
11766	ENSG00000101138	1477	CSTF1
11767	ENSG00000101146	8480	RAE1
11768	ENSG00000101150	7165	TPD52L2
11769	ENSG00000101152	80331	DNAJC5
11770	ENSG00000101158	51497	NELFCD
11771	ENSG00000101160	1522	CTSZ
11772	ENSG00000101161	24148	PRPF6
11773	ENSG00000101162	81027	TUBB1
11774	ENSG00000101166	51012	PRELID3B
11775	ENSG00000101181	26164	MTG2
11776	ENSG00000101182	5688	PSMA7
11777	ENSG00000101187	28231	SLCO4A1
11778	ENSG00000101188	4923	NTSR1
11779	ENSG00000101189	55257	MRGBP
11780	ENSG00000101190	10732	TCFL5
11781	ENSG00000101191	11083	DIDO1
11782	ENSG00000101193	54994	GID8
11783	ENSG00000101194	63910	SLC17A9
11784	ENSG00000101197	79444	BIRC7
11785	ENSG00000101199	55738	ARFGAP1
11786	ENSG00000101210	1917	EEF1A2
11787	ENSG00000101213	5753	PTK6
11788	ENSG00000101216	26205	GMEB2
11789	ENSG00000101220	54976	C20orf27
11790	ENSG00000101224	994	CDC25B
11791	ENSG00000101236	11237	RNF24
11792	ENSG00000101246	10139	ARFRP1
11793	ENSG00000101247	79133	NDUFAF5
11794	ENSG00000101255	57761	TRIB3
11795	ENSG00000101265	9770	RASSF2
11796	ENSG00000101266	1457	CSNK2A1
11797	ENSG00000101290	8760	CDS2
11798	ENSG00000101294	81502	HM13
11799	ENSG00000101298	9751	SNPH
11800	ENSG00000101307	10326	SIRPB1
11801	ENSG00000101310	10483	SEC23B
11802	ENSG00000101335	10398	MYL9
11803	ENSG00000101336	3055	HCK
11804	ENSG00000101337	9777	TM9SF4
11805	ENSG00000101343	51340	CRNKL1
11806	ENSG00000101346	23509	POFUT1
11807	ENSG00000101347	25939	SAMHD1
11808	ENSG00000101350	9371	KIF3B
11809	ENSG00000101353	140699	MROH8
11810	ENSG00000101361	10528	NOP56
11811	ENSG00000101363	63905	MANBAL
11812	ENSG00000101365	3420	IDH3B
11813	ENSG00000101367	22919	MAPRE1
11814	ENSG00000101384	182	JAG1
11815	ENSG00000101391	51654	CDK5RAP1
11816	ENSG00000101400	6640	SNTA1
11817	ENSG00000101407	9675	TTI1
11818	ENSG00000101412	1869	E2F1
11819	ENSG00000101413	58490	RPRD1B
11820	ENSG00000101417	11264	PXMP4
11821	ENSG00000101421	128866	CHMP4B
11822	ENSG00000101425	671	BPI
11823	ENSG00000101439	1471	CST3
11824	ENSG00000101442	79913	ACTR5
11825	ENSG00000101443	10406	WFDC2
11826	ENSG00000101444	191	AHCY
11827	ENSG00000101445	26051	PPP1R16B
11828	ENSG00000101447	81610	FAM83D
11829	ENSG00000101452	60625	DHX35
11830	ENSG00000101457	116092	DNTTIP1
11831	ENSG00000101460	84557	MAP1LC3A
11832	ENSG00000101464	128869	PIGU
11833	ENSG00000101470	7125	TNNC2
11834	ENSG00000101473	10005	ACOT8
11835	ENSG00000101474	57136	APMAP
11836	ENSG00000101493	9658	ZNF516
11837	ENSG00000101544	22850	ADNP2
11838	ENSG00000101546	79863	RBFA
11839	ENSG00000101557	9097	USP14
11840	ENSG00000101558	9218	VAPA
11841	ENSG00000101574	64863	METTL4
11842	ENSG00000101577	9663	LPIN2
11843	ENSG00000101596	23347	SMCHD1
11844	ENSG00000101605	8736	MYOM1
11845	ENSG00000101608	10627	MYL12A
11846	ENSG00000101624	79959	CEP76
11847	ENSG00000101639	55125	CEP192
11848	ENSG00000101654	8731	RNMT
11849	ENSG00000101665	4092	SMAD7
11850	ENSG00000101670	9388	LIPG
11851	ENSG00000101695	54941	RNF125
11852	ENSG00000101745	23253	ANKRD12
11853	ENSG00000101751	11201	POLI
11854	ENSG00000101752	57534	MIB1
11855	ENSG00000101773	5932	RBBP8
11856	ENSG00000101782	8780	RIOK3
11857	ENSG00000101898	NA	MCTS2P
11858	ENSG00000102575	54	ACP5
11859	ENSG00000102870	23361	ZNF629
11860	ENSG00000102871	8717	TRADD
11861	ENSG00000102878	3299	HSF4
11862	ENSG00000102879	11151	CORO1A
11863	ENSG00000102882	5595	MAPK3
11864	ENSG00000102886	79153	GDPD3
11865	ENSG00000102890	79767	ELMO3
11866	ENSG00000102893	5257	PHKB
11867	ENSG00000102898	10204	NUTF2
11868	ENSG00000102900	9688	NUP93
11869	ENSG00000102901	80152	CENPT
11870	ENSG00000102908	10725	NFAT5
11871	ENSG00000102910	83752	LONP2
11872	ENSG00000102921	9683	N4BP1
11873	ENSG00000102931	23568	ARL2BP
11874	ENSG00000102934	51090	PLLP
11875	ENSG00000102962	6367	CCL22
11876	ENSG00000102967	1723	DHODH
11877	ENSG00000102970	6361	CCL17
11878	ENSG00000102974	10664	CTCF
11879	ENSG00000102977	65057	ACD
11880	ENSG00000102978	5432	POLR2C
11881	ENSG00000102981	50855	PARD6A
11882	ENSG00000102984	55565	ZNF821
11883	ENSG00000102996	4324	MMP15
11884	ENSG00000103005	79650	USB1
11885	ENSG00000103018	80777	CYB5B
11886	ENSG00000103021	29070	CCDC113
11887	ENSG00000103034	65009	NDRG4
11888	ENSG00000103035	5713	PSMD7
11889	ENSG00000103037	79918	SETD6
11890	ENSG00000103042	55238	SLC38A7
11891	ENSG00000103043	55697	VAC14
11892	ENSG00000103047	79613	TANGO6
11893	ENSG00000103051	25839	COG4
11894	ENSG00000103061	84138	SLC7A6OS
11895	ENSG00000103064	9057	SLC7A6
11896	ENSG00000103066	23659	PLA2G15
11897	ENSG00000103089	79152	FA2H
11898	ENSG00000103091	79726	WDR59
11899	ENSG00000103111	22879	MON1B
11900	ENSG00000103121	56942	CMC2
11901	ENSG00000103150	23417	MLYCD
11902	ENSG00000103154	54550	NECAB2
11903	ENSG00000103160	83693	HSDL1
11904	ENSG00000103168	9013	TAF1C
11905	ENSG00000103187	23406	COTL1
11906	ENSG00000103194	9100	USP10
11907	ENSG00000103196	83716	CRISPLD2
11908	ENSG00000103248	64779	MTHFSD
11909	ENSG00000103257	8140	SLC7A5
11910	ENSG00000103264	79791	FBXO31
11911	ENSG00000103335	9780	PIEZO1
11912	ENSG00000103472	NA	RRN3P2
11913	ENSG00000103479	5934	RBL2
11914	ENSG00000103485	23475	QPRT
11915	ENSG00000103490	29108	PYCARD
11916	ENSG00000103494	23322	RPGRIP1L
11917	ENSG00000103495	4150	MAZ
11918	ENSG00000103496	6810	STX4
11919	ENSG00000103502	10423	CDIPT
11920	ENSG00000103507	10295	BCKDK
11921	ENSG00000103510	84148	KAT8
11922	ENSG00000103522	50615	IL21R
11923	ENSG00000103549	9810	RNF40
